id,name,text_path,audio_path,narrator,duration,author,text_url,audio_url,alignment_path,sample_rate,quality,word_count,num_sentences,audio_size,text_size
795cb62d,con-bac,,,"{'id': '3aacef08', 'name': 'Hùng Sơn', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/hung-son', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.3422,Fyodor Dostoevsky,https://thuviensachpdf.com/con-bac,https://sachnoiviet.net/sach-noi/con-bac,,,,,,,
c8a957c7,co-mot-mam-hoa-đa-nhu-duoi-tro-tan,,,"{'id': '3d46452f', 'name': 'Kim Xuân', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/kim-xuan', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.6828,Lê Minh Quốc,https://thuviensachpdf.com/co-mot-mam-hoa-da-nhu-duoi-tro-tan,https://sachnoiviet.net/sach-noi/co-mot-mam-hoa-da-nhu-duoi-tro-tan,,,,,,,
55b6234e,hoa-troi-tren-song-nuoc,,,"{'id': 'c01e5154', 'name': 'Bình Nguyên', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/binh-nguyen', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.2267,Nguyên Phong,https://thuviensachpdf.com/hoa-troi-tren-song-nuoc,https://sachnoiviet.net/sach-noi/hoa-troi-tren-song-nuoc,,,,,,,
13f6f8f6,gieo-gio-gat-bao,,,"{'id': 'eaa7497e', 'name': 'Thái Hoàng Phi', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/thai-hoang-phi', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.3464,Bình Nguyên Lộc,https://thuviensachpdf.com/gieo-gio-gat-bao,https://sachnoiviet.net/sach-noi/gieo-gio-gat-bao,,,,,,,
2d232f43,khong-so-cham-chi-so-dung,,,"{'id': '043b94e4', 'name': 'Honey', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/honey', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.9089,Vãn Tình,https://thuviensachpdf.com/khong-so-cham-chi-so-dung,https://sachnoiviet.net/sach-noi/khong-so-cham-chi-so-dung,,,,,,,
e88e029d,neu-toi-biet-đuoc-khi-con-20,,,"{'id': '25f14006', 'name': 'Nguyễn Kim Ngân', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/nguyen-kim-ngan', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.8731,Tina Seelig,https://thuviensachpdf.com/neu-toi-biet-duoc-khi-con-20,https://sachnoiviet.net/sach-noi/neu-toi-biet-duoc-khi-con-20,,,,,,,
5a2b46fc,đanh-thuc-nu-hoang-trong-toi,,,"{'id': 'd7a3ba50', 'name': 'Mộc', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/moc', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.2389,Trương Đức Phân,https://thuviensachpdf.com/danh-thuc-nu-hoang-trong-toi,https://sachnoiviet.net/sach-noi/danh-thuc-nu-hoang-trong-toi,,,,,,,
242abde0,cu-đi-đe-loi-thanh-đuong,,,"{'id': 'cd9ca18a', 'name': 'Diễm Khanh', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/diem-khanh', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.7417,Ho Phoenix,https://thuviensachpdf.com/cu-di-de-loi-thanh-duong,https://sachnoiviet.net/sach-noi/cu-di-de-loi-thanh-duong,,,,,,,
28d7d05f,80-ngay-vong-quanh-the-gioi,,,"{'id': 'd6e0f073', 'name': 'Uyên Minh', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/uyen-minh', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.9556,Jules Verne,https://thuviensachpdf.com/80-ngay-vong-quanh-the-gioi,https://sachnoiviet.net/sach-noi/80-ngay-vong-quanh-the-gioi,,,,,,,
a55e7974,gam-rach,,,"{'id': '457ffeaf', 'name': 'Lê Duyên', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/le-duyen', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.3161,Phỉ Ngã Tư Tồn,https://thuviensachpdf.com/gam-rach,https://sachnoiviet.net/sach-noi/gam-rach,,,,,,,
1a04f0b5,bi-vo,,,"{'id': 'd5abe210', 'name': 'Bá Trung', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/ba-trung', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.0883,Nguyên Hồng,https://thuviensachpdf.com/bi-vo,https://sachnoiviet.net/sach-noi/bi-vo,,,,,,,
0f930b12,ke-lam-nguoi-chiu,,,"{'id': 'b67f8824', 'name': 'Thủy Tiên', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/thuy-tien', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.7847,Hồ Biểu Chánh,https://thuviensachpdf.com/ke-lam-nguoi-chiu,https://sachnoiviet.net/sach-noi/ke-lam-nguoi-chiu,,,,,,,
39199c18,trang-tu-tam-đac,,,"{'id': '1ddc1f71', 'name': 'Hồng Hà', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/hong-ha', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.0225,Yu Dan,https://thuviensachpdf.com/trang-tu-tam-dac,https://sachnoiviet.net/sach-noi/trang-tu-tam-dac,,,,,,,
61c8b54c,quang-tri-1972,,,"{'id': '664f6d1d', 'name': 'Khởi Nguyên', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/khoi-nguyen', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.5372,Nguyễn Quang Vinh,https://thuviensachpdf.com/quang-tri-1972,https://sachnoiviet.net/sach-noi/quang-tri-1972,,,,,,,
7bc52451,song-manh-me,,,"{'id': '4cd3b85a', 'name': 'Nguyễn Thị Hiệp', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/nguyen-thi-hiep', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.5889,Stephen R. Covey,https://thuviensachpdf.com/song-manh-me,https://sachnoiviet.net/sach-noi/song-manh-me,,,,,,,
6a3e32f5,đep-va-buon,,,"{'id': '9ffaadd7', 'name': 'Quảng Bùi', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/quang-bui', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.8389,Yasunari Kawabata,https://thuviensachpdf.com/dep-va-buon,https://sachnoiviet.net/sach-noi/dep-va-buon,,,,,,,
9bc752ff,hoa-sen-tren-tuyet,,,"{'id': 'd4505e52', 'name': 'Tâm Từ', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/tam-tu', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.2131,Nguyên Phong,https://thuviensachpdf.com/hoa-sen-tren-tuyet,https://sachnoiviet.net/sach-noi/hoa-sen-tren-tuyet,,,,,,,
15e22773,chua-tung-trai-qua-lam-sao-thau-hieu,,,"{'id': '09de069f', 'name': 'Nghe Nắng Kể', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/nghe-nang-ke', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.1756,Xa Như Vậy Gần Như Thế,https://thuviensachpdf.com/chua-tung-trai-qua-lam-sao-thau-hieu,https://sachnoiviet.net/sach-noi/chua-tung-trai-qua-lam-sao-thau-hieu,,,,,,,
cc13071b,ky-nang-lam-cha-me,,,"{'id': '88dff84c', 'name': 'Hồng Hà', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/hong-ha', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.8731,Phạm Thị Thúy,https://thuviensachpdf.com/ky-nang-lam-cha-me,https://sachnoiviet.net/sach-noi/ky-nang-lam-cha-me,,,,,,,
ff1d5d52,hanh-phuc-tai-tam,,,"{'id': '63664ba5', 'name': 'Thi Lê', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/thi-le', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.7592,Osho,https://thuviensachpdf.com/hanh-phuc-tai-tam,https://sachnoiviet.net/sach-noi/hanh-phuc-tai-tam,,,,,,,
f169f8b2,the-gioi-qua-la-rong-lon-va-co-rat-nhieu-viec-phai-lam,,,"{'id': '61897e56', 'name': 'Thanh Xuân', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/thanh-xuan', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.0236,Kim Woo Choong,https://thuviensachpdf.com/the-gioi-qua-la-rong-lon-va-co-rat-nhieu-viec-phai-lam,https://sachnoiviet.net/sach-noi/the-gioi-qua-la-rong-lon-va-co-rat-nhieu-viec-phai-lam,,,,,,,
b87a6834,vinh-biet-mua-he,,,"{'id': 'f01e90ad', 'name': 'Unknown', 'dialect': None, 'gender': None, 'age': None, 'url': 'Unknown', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.5028,Nguyễn Đông Thức,https://thuviensachpdf.com/vinh-biet-mua-he,https://sachnoiviet.net/sach-noi/vinh-biet-mua-he,,,,,,,
662896f0,đan-ba-30,,,"{'id': '2e66ce3f', 'name': 'Mộc', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/moc', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.4989,Trang Hạ,https://thuviensachpdf.com/dan-ba-30,https://sachnoiviet.net/sach-noi/dan-ba-30,,,,,,,
7be728aa,bill-gates-đa-noi,,,"{'id': 'adbe19ad', 'name': 'Unknown', 'dialect': None, 'gender': None, 'age': None, 'url': 'Unknown', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.0917,Janet Lowe,https://thuviensachpdf.com/bill-gates-da-noi,https://sachnoiviet.net/sach-noi/bill-gates-da-noi,,,,,,,
a7a0d32f,nhung-ngay-tuoi-đep,,,"{'id': '0165cc5b', 'name': 'Hà Diễm', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/ha-diem', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.5567,Jennifer Niven,https://thuviensachpdf.com/nhung-ngay-tuoi-dep,https://sachnoiviet.net/sach-noi/nhung-ngay-tuoi-dep,,,,,,,
4d6de924,marie-curie-mot-đoi-hy-sinh-cho-khoa-hoc,,,"{'id': '7d586466', 'name': 'Thủy Tiên', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/thuy-tien', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.2411,Nguyễn Thế Tài,https://thuviensachpdf.com/marie-curie-mot-doi-hy-sinh-cho-khoa-hoc,https://sachnoiviet.net/sach-noi/marie-curie-mot-doi-hy-sinh-cho-khoa-hoc,,,,,,,
8f76c7d2,đanh-cap-y-tuong,,,"{'id': '826adc0a', 'name': 'Nguyễn Nguyệt Ánh', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/nguyen-nguyet-anh', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.0392,Steve Cone,https://thuviensachpdf.com/danh-cap-y-tuong,https://sachnoiviet.net/sach-noi/danh-cap-y-tuong,,,,,,,
3f52af1e,khi-hoi-tho-hoa-thinh-khong,,,"{'id': '0f51cb45', 'name': 'Phan Phương Thảo', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/phan-phuong-thao', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.1969,Paul Kalanithi,https://thuviensachpdf.com/khi-hoi-tho-hoa-thinh-khong,https://sachnoiviet.net/sach-noi/khi-hoi-tho-hoa-thinh-khong,,,,,,,
46cecb63,chinh-phuc-hanh-phuc,,,"{'id': '30e2ddce', 'name': 'Mộc', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/moc', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.3903,Bertrand Russell,https://thuviensachpdf.com/chinh-phuc-hanh-phuc,https://sachnoiviet.net/sach-noi/chinh-phuc-hanh-phuc,,,,,,,
fd9fdfc8,dan-than,,,"{'id': '6333e2dc', 'name': 'Lê Yến', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/le-yen', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.4233,Sheryl Sandberg,https://thuviensachpdf.com/dan-than,https://sachnoiviet.net/sach-noi/dan-than,,,,,,,
cb3300f7,nhung-manh-hon-toi,,,"{'id': 'fa9cdf29', 'name': 'Phương Minh', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/phuong-minh', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.1633,Khiêm Cung,https://thuviensachpdf.com/nhung-manh-hon-toi,https://sachnoiviet.net/sach-noi/nhung-manh-hon-toi,,,,,,,
e03bcc32,bich-ngoc-đao,,,"{'id': '5c75da4f', 'name': 'Ý Ý', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/y-y', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.8361,Cổ Long,https://thuviensachpdf.com/bich-ngoc-dao,https://sachnoiviet.net/sach-noi/bich-ngoc-dao,,,,,,,
19c11226,vi-nghia-vi-tinh,,,"{'id': 'a6b53933', 'name': 'Xuân Hùng', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/xuan-hung', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.9103,Hồ Biểu Chánh,https://thuviensachpdf.com/vi-nghia-vi-tinh,https://sachnoiviet.net/sach-noi/vi-nghia-vi-tinh,,,,,,,
6dcb5992,tu-duy-tich-cuc--ban-chinh-la-nhung-gi-ban-nghi,,,"{'id': '412da84b', 'name': 'Inner Space', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/inner-space', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.5758,Trish Summerfield,https://thuviensachpdf.com/tu-duy-tich-cuc-ban-chinh-la-nhung-gi-ban-nghi,https://sachnoiviet.net/sach-noi/tu-duy-tich-cuc-ban-chinh-la-nhung-gi-ban-nghi,,,,,,,
eaac6340,yeu-minh-truoc-đa-yeu-đoi-đe-sau,,,"{'id': '99985ad0', 'name': 'Mộc', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/moc', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.5967,Vex King,https://thuviensachpdf.com/yeu-minh-truoc-da-yeu-doi-de-sau,https://sachnoiviet.net/sach-noi/yeu-minh-truoc-da-yeu-doi-de-sau,,,,,,,
25d953bf,ngua-chung-trong-san-truong,,,"{'id': 'cd29d515', 'name': 'Quỳnh Lan', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/quynh-lan', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.2278,Duyên Anh,https://thuviensachpdf.com/ngua-chung-trong-san-truong,https://sachnoiviet.net/sach-noi/ngua-chung-trong-san-truong,,,,,,,
cd63653c,tu-duy-lai-tuong-lai,,,"{'id': '028a2642', 'name': 'Unknown', 'dialect': None, 'gender': None, 'age': None, 'url': 'Unknown', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.4403,Rowan Gibson,https://thuviensachpdf.com/tu-duy-lai-tuong-lai,https://sachnoiviet.net/sach-noi/tu-duy-lai-tuong-lai,,,,,,,
d1d273f0,bach-ma-khieu-tay-phong,,,"{'id': '6321ce47', 'name': 'Hướng Dương', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/huong-duong', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.7417,Kim Dung,https://thuviensachpdf.com/bach-ma-khieu-tay-phong,https://sachnoiviet.net/sach-noi/bach-ma-khieu-tay-phong,,,,,,,
f0201c4e,đoc-vi-bat-ky-ai,,,"{'id': '0ea66720', 'name': 'Quỳnh Lê', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/quynh-le', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.0225,David J. Lieberman,https://thuviensachpdf.com/doc-vi-bat-ky-ai,https://sachnoiviet.net/sach-noi/doc-vi-bat-ky-ai,,,,,,,
839a944e,steve-jobs-suc-manh-cua-su-khac-biet,,,"{'id': 'e3952d0b', 'name': 'Nhã Trâm', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/nha-tram', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.2236,Huỳnh Ngọc Phiên,https://thuviensachpdf.com/steve-jobs-suc-manh-cua-su-khac-biet,https://sachnoiviet.net/sach-noi/steve-jobs-suc-manh-cua-su-khac-biet,,,,,,,
d95e52ca,chuyen-tinh-yeu-ban-biet-đuoc-bao-nhieu,,,"{'id': 'c8340ee2', 'name': 'Mai Hân Voice', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/mai-han-voice', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.8175,Dawn Maslar,https://thuviensachpdf.com/chuyen-tinh-yeu-ban-biet-duoc-bao-nhieu,https://sachnoiviet.net/sach-noi/chuyen-tinh-yeu-ban-biet-duoc-bao-nhieu,,,,,,,
3856fa02,triet-ly-lam-giau-cua-nguoi-do-thai,,,"{'id': '91b6e734', 'name': 'Mỹ Hiền', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/my-hien', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.0461,Nhậm Học Minh,https://thuviensachpdf.com/triet-ly-lam-giau-cua-nguoi-do-thai,https://sachnoiviet.net/sach-noi/triet-ly-lam-giau-cua-nguoi-do-thai,,,,,,,
d6aeab5b,hector-va-hanh-trinh-thu-vi-đi-tim-hanh-phuc,,,"{'id': '9ecaee4e', 'name': 'Thùy Khanh', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/thuy-khanh', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.4106,François Lelord,https://thuviensachpdf.com/hector-va-hanh-trinh-thu-vi-di-tim-hanh-phuc,https://sachnoiviet.net/sach-noi/hector-va-hanh-trinh-thu-vi-di-tim-hanh-phuc,,,,,,,
094ea4d7,linh-nam-chich-quai,,,"{'id': 'c8c4d677', 'name': 'Thủy Tiên', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/thuy-tien', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.0722,Trần Thế Pháp,https://thuviensachpdf.com/linh-nam-chich-quai,https://sachnoiviet.net/sach-noi/linh-nam-chich-quai,,,,,,,
0978f678,neu-em-an-lanh-đo-la-ngay-nang,,,"{'id': 'de035fcd', 'name': 'Mộc', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/moc', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.8372,Bạch Lạc Mai,https://thuviensachpdf.com/neu-em-an-lanh-do-la-ngay-nang,https://sachnoiviet.net/sach-noi/neu-em-an-lanh-do-la-ngay-nang,,,,,,,
a17c42d0,tai-sao-đan-ong-thich-mau-nguoi-phu-nu-kho-ua,,,"{'id': '63e37b33', 'name': 'Sách Nói Hay Mỗi Ngày', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/sach-noi-hay-moi-ngay', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.3694,Dương Tuấn,https://thuviensachpdf.com/tai-sao-dan-ong-thich-mau-nguoi-phu-nu-kho-ua,https://sachnoiviet.net/sach-noi/tai-sao-dan-ong-thich-mau-nguoi-phu-nu-kho-ua,,,,,,,
ad8d4ecf,buom-trang,,,"{'id': 'c4e0da20', 'name': 'Unknown', 'dialect': None, 'gender': None, 'age': None, 'url': 'Unknown', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.5392,Walter Mosley,https://thuviensachpdf.com/buom-trang,https://sachnoiviet.net/sach-noi/buom-trang,,,,,,,
a9ebdf9b,pippi-tat-dai,,,"{'id': 'b697917a', 'name': 'MC Thu Trang', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/mc-thu-trang', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.165,Astrid Lindgren,https://thuviensachpdf.com/pippi-tat-dai,https://sachnoiviet.net/sach-noi/pippi-tat-dai,,,,,,,
6d16c794,ba-đieu-bi-an,,,"{'id': '561ee2c4', 'name': 'Ngọc Như', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/ngoc-nhu', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.1497,Agatha Christie,https://thuviensachpdf.com/ba-dieu-bi-an,https://sachnoiviet.net/sach-noi/ba-dieu-bi-an,,,,,,,
b2c6be23,oc-đao-tu-than,,,"{'id': '1db5bc39', 'name': 'Unknown', 'dialect': None, 'gender': None, 'age': None, 'url': 'Unknown', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.0556,Ayya Khema,https://thuviensachpdf.com/oc-dao-tu-than,https://sachnoiviet.net/sach-noi/oc-dao-tu-than,,,,,,,
5602611c,vi-uoc-mo-ngai-gi-doc-can-tam-suc,,,"{'id': 'bdfba998', 'name': 'Unknown', 'dialect': None, 'gender': None, 'age': None, 'url': 'Unknown', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.5389,Mễ Lạp,https://thuviensachpdf.com/vi-uoc-mo-ngai-gi-doc-can-tam-suc,https://sachnoiviet.net/sach-noi/vi-uoc-mo-ngai-gi-doc-can-tam-suc,,,,,,,
235d1970,ngoi-khoc-tren-cay,,,"{'id': '41d82704', 'name': 'Trần Ngọc San', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/tran-ngoc-san', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.7419,Nguyễn Nhật Ánh,https://thuviensachpdf.com/ngoi-khoc-tren-cay,https://sachnoiviet.net/sach-noi/ngoi-khoc-tren-cay,,,,,,,
dd85dd33,chua-ruoi,,,"{'id': 'd1117314', 'name': 'Đi và Đọc', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/di-va-doc', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.9392,William Golding,https://thuviensachpdf.com/chua-ruoi,https://sachnoiviet.net/sach-noi/chua-ruoi,,,,,,,
461f7a27,gio-đong-gio-tay,,,"{'id': 'c8acb5a9', 'name': 'Thanh Nguyệt', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/thanh-nguyet', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.2681,Pearl S. Buck,https://thuviensachpdf.com/gio-dong-gio-tay,https://sachnoiviet.net/sach-noi/gio-dong-gio-tay,,,,,,,
cb585f7c,kiep-nao-ta-cung-tim-thay-nhau,,,"{'id': '175f99e7', 'name': 'Chiều Thứ 6', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/chieu-thu-6', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.4194,Brian L. Weiss,https://thuviensachpdf.com/kiep-nao-ta-cung-tim-thay-nhau,https://sachnoiviet.net/sach-noi/kiep-nao-ta-cung-tim-thay-nhau,,,,,,,
3bb69292,quan-ly-thoi-gian-thong-minh-cua-nguoi-thanh-đat,,,"{'id': '984785e5', 'name': 'Unknown', 'dialect': None, 'gender': None, 'age': None, 'url': 'Unknown', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.6592,Duncan Banatyne,https://thuviensachpdf.com/quan-ly-thoi-gian-thong-minh-cua-nguoi-thanh-dat,https://sachnoiviet.net/sach-noi/quan-ly-thoi-gian-thong-minh-cua-nguoi-thanh-dat,,,,,,,
3c6377f7,goc-nhin-cua-nguoi-thong-thai,,,"{'id': '9dfed768', 'name': 'Hoàng Thùy Linh', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/hoang-thuy-linh', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.6556,Robert Fulghum,https://thuviensachpdf.com/goc-nhin-cua-nguoi-thong-thai,https://sachnoiviet.net/sach-noi/goc-nhin-cua-nguoi-thong-thai,,,,,,,
f1ef25ab,nhung-quan-bai-tren-mat-ban,,,"{'id': 'a9e2a7bb', 'name': 'Ngọc Như', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/ngoc-nhu', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.7128,Agatha Christie,https://thuviensachpdf.com/nhung-quan-bai-tren-mat-ban,https://sachnoiviet.net/sach-noi/nhung-quan-bai-tren-mat-ban,,,,,,,
9f3cd817,nong-gian-la-ban-nang-tinh-lang-la-ban-linh,,,"{'id': 'bae3065b', 'name': 'Thi Lê', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/thi-le', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.3372,Tống Mặc,https://thuviensachpdf.com/nong-gian-la-ban-nang-tinh-lang-la-ban-linh,https://sachnoiviet.net/sach-noi/nong-gian-la-ban-nang-tinh-lang-la-ban-linh,,,,,,,
023fe089,sa-huynh,,,"{'id': '559d49a8', 'name': 'Hiểu Kỳ', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/hieu-ky', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.5436,Chu Sa Lan,https://thuviensachpdf.com/sa-huynh,https://sachnoiviet.net/sach-noi/sa-huynh,,,,,,,
11047609,đung-hanh-xu-nhu-nguoi-ban-hay-suy-nghi-tua-nguoi-mua,,,"{'id': 'b4fb5440', 'name': 'Dong Do Studio', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/dong-do-studio', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.17,Wally Wood,https://thuviensachpdf.com/dung-hanh-xu-nhu-nguoi-ban-hay-suy-nghi-tua-nguoi-mua,https://sachnoiviet.net/sach-noi/dung-hanh-xu-nhu-nguoi-ban-hay-suy-nghi-tua-nguoi-mua,,,,,,,
1184fa95,tay-tang-huyen-bi,,,"{'id': '2cfb5af0', 'name': 'Unknown', 'dialect': None, 'gender': None, 'age': None, 'url': 'Unknown', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.5033,T. Lobsang Rampa,https://thuviensachpdf.com/tay-tang-huyen-bi,https://sachnoiviet.net/sach-noi/tay-tang-huyen-bi,,,,,,,
